,PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,lat,lon,PROPERTY_PHONE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_DATE_PLANNED,PROPERTY_DATE_UNDERCONSTRUCTION,PROPERTY_DATE_RENTUP,PROPERTY_DATECOMPLETED,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MATRIX_URL,block,tract
3400,116_28,116,New Orleans,3.0,Mid-City,Orleans Parish,Terraces on Tulane,,3615 Tulane Avenue,New Orleans,LA,70119,29.9664161,-90.1006154,5044822440.0,200,140000.0,1.58,C+,C,Completed,,,,2010-01-01 00:00:00,0.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=28,220710071012024,22071007101
3401,116_32,116,New Orleans,17.0,Terrytown,Jefferson Parish,Whitney Manor,"1117 Whitney, Ballinger Oaks,La Maison Whitney",1117 Whitney Avenue,Gretna,LA,70056,29.906716,-90.042131,5043678801.0,199,177400.0,5.9,C+,B-,Completed,,,,1975-01-01 00:00:00,0.0,,N,N,N,N,,,,95.0,811.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=32,220510252025009,22051025202
3402,116_393171,116,New Orleans,1.0,Central City-Garden District,Orleans Parish,1300 OCH,,1300 Oretha Castle Haley Blvd,New Orleans,LA,70113,29.942048,-90.077955,,192,0.0,,,C+,Prospective,,,,,,,N,A,N,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=393171,220710139001015,22071013900
3403,116_4,116,New Orleans,37.0,Mandeville,St. Tammany Parish,Grand Palms,,1402 North Causeway Blvd,Mandeville,LA,70471,30.3875736,-90.0918011,9856263849.0,192,158818.0,6.32,B,B+,Completed,,,,1984-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,1178.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=4,221030403061018,22103040306
3404,116_43,116,New Orleans,11.0,Metairie,Jefferson Parish,"Local at Severn, The",Castille Severn,3409 Severn Avenue,Metairie,LA,70002,30.0112666,-90.158362,5042673879.0,161,140403.0,3.31,C+,B,Completed,,,,1974-01-01 00:00:00,0.0,,N,N,N,N,,,,98.8,1056.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=43,220510303003032,22051030300
3405,116_44,116,New Orleans,37.0,Mandeville,St. Tammany Parish,Chapel Creek,,200 Chapel Creek Place,Mandeville,LA,70471,30.376851,-90.0171776,9858459700.0,168,192325.0,9.45,B+,A-,Completed,,,,2010-01-01 00:00:00,0.0,,N,N,N,N,,,,97.6,1432.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=44,221030412121005,22103041212
3406,116_52,116,New Orleans,11.0,Metairie,Jefferson Parish,Crossroads,,3901 North I-10 Service Road West,Metairie,LA,70002,29.9999139,-90.1715538,5044562947.0,193,124322.0,4.01,C+,C,Completed,,,,1977-01-01 00:00:00,0.0,,N,N,N,N,,,,89.6,1012.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=52,220510297001011,22051029700
3407,116_57,116,New Orleans,17.0,Terrytown,Jefferson Parish,Gates of Oakwood,,294 Wright Avenue,Terrytown,LA,70056,29.9142344,-90.0356392,5043611122.0,159,139590.0,4.53,C+,C,Completed,,,,1973-01-01 00:00:00,0.0,,N,N,N,N,,,,84.9,894.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=57,220510252012017,22051025201
3408,116_59,116,New Orleans,38.0,Slidell,St. Tammany Parish,Greenbrier Estates,,100 Greenbrier Way,Slidell,LA,70460,30.334672,-89.825059,9857811001.0,144,157584.0,8.97,B+,B,Completed,,,,2003-01-01 00:00:00,0.0,,N,N,N,N,,,,95.1,1681.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=59,221030407123031,22103040712
3409,116_6,116,New Orleans,36.0,Covington,St. Tammany Parish,Palmetto Greens,,900 Emerald Forest Blvd,Covington,LA,70433,30.4442525,-90.074265,9858675220.0,144,142320.0,8.62,B+,B-,Completed,,,,2010-01-01 00:00:00,0.0,,N,P,N,N,,,,,1143.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=6,221030406091003,22103040609
3410,116_60,116,New Orleans,18.0,Kenner,Jefferson Parish,Harper's Ferry,,601 Vintage Drive,Kenner,LA,70065,30.0334342,-90.2611725,5044695699.0,173,119056.0,5.17,B-,B,Completed,,,,1979-01-01 00:00:00,0.0,,N,N,N,N,,,,98.3,975.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=60,220510205121002,22051020512
3411,116_61,116,New Orleans,19.0,New Orleans East,Orleans Parish,Huntington Park,,7019 Crowder Blvd,New Orleans,LA,70127,30.0314527,-89.9943253,5043788400.0,160,120512.0,5.46,C+,C+,Completed,,,,1976-01-01 00:00:00,0.0,,N,N,N,N,,,,95.0,823.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=61,220710017443003,22071001744
3412,116_69,116,New Orleans,11.0,Metairie,Jefferson Parish,Polo Run,,3801 West Napoleon Avenue,Metairie,LA,70001,29.9933116,-90.1658256,5047174098.0,168,75600.0,2.74,B-,C+,Completed,,,,1985-01-01 00:00:00,0.0,,N,N,N,N,,,,90.5,798.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=69,220510296002004,22051029600
3413,116_7,116,New Orleans,38.0,Slidell,St. Tammany Parish,Harborside,,3500 Oak Harbor Blvd,Slidell,LA,70461,30.2162809,-89.7770085,9857815500.0,168,151068.0,7.75,A-,B,Completed,,,,2005-01-01 00:00:00,0.0,,N,N,N,N,,,,91.1,1187.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=7,221030408071002,22103040807
3414,116_77,116,New Orleans,38.0,Slidell,St. Tammany Parish,Stone Creek,,400 Joseph Street,Slidell,LA,70458,30.2487377,-89.7682168,9857810149.0,190,137880.0,11.1,B,C,Completed,,,,2003-01-01 00:00:00,0.0,,N,N,N,N,,,,95.3,869.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=77,221030408012005,22103040801
3415,116_8,116,New Orleans,35.0,Hammond,Tangipahoa Parish,Creekwood Townhomes,,15043 Woodstone Drive,Hammond,LA,70401,30.5272442,-90.4821735,9855429016.0,144,90280.0,8.13,B-,C+,Completed,,,,2007-01-01 00:00:00,0.0,,N,N,N,N,,,,95.1,911.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=8,221059540013009,22105954001
3416,116_80,116,New Orleans,35.0,Hammond,Tangipahoa Parish,Tangi Lakes Townhomes,,17597 Tangi Lakes Drive,Hammond,LA,70403,30.4995239,-90.427988,9853405990.0,185,188700.0,16.46,B+,C+,Completed,,,,2006-01-01 00:00:00,0.0,,N,N,N,N,,,,99.5,993.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=80,221059545061000,22105954506
3417,116_92,116,New Orleans,5.0,Lower Garden District,Orleans Parish,"Woodward Loft, The",,344 St. Joseph Street,New Orleans,LA,70130,29.9428876,-90.0686645,5045669663.0,192,123118.0,1.57,A,B-,Completed,,,,1986-01-01 00:00:00,0.0,,N,N,N,N,,1.0,,92.2,1483.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=116&PropertyID=92,220710077003008,22071007700
