,PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,lat,lon,PROPERTY_PHONE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_DATE_PLANNED,PROPERTY_DATE_UNDERCONSTRUCTION,PROPERTY_DATE_RENTUP,PROPERTY_DATECOMPLETED,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MATRIX_URL,block,tract
1834,126_64,126,Wilmington,10.0,Hospital Center,New Hanover,Harbour Ridge,,1300 Harbour Drive,Wilmington,NC,28401,34.195829,-77.925615,9107916665.0,84,73030.0,2.91,C+,C+,Completed,,,,1987-01-01 00:00:00,0.0,,N,N,N,N,,,,91.7,1041.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=126&PropertyID=64,371290107002003,37129010700
1835,126_672061,126,Wilmington,14.0,University,New Hanover,"Cottages at Bradley Creek, The",Hooker Road Townhouses,321 Hooker Road,Wilmington,NC,28403,34.224148,-77.852222,,86,0.0,10.33,,B+,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=126&PropertyID=672061,371290115021004,37129011502
1836,126_82,126,Wilmington,2.0,Northside,New Hanover,Rankin Terrace,,415 North 12th Street,Wilmington,NC,28401,34.2412069070642,-77.9351250512669,9103417766.0,77,66120.0,9.69,C-,D,Completed,,,,1955-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=126&PropertyID=82,371290101003004,37129010100
1837,126_84,126,Wilmington,8.0,Glen Meade-Lincoln Forest,New Hanover,Lake Ridge Commons,,4160 Lake Avenue,Wilmington,NC,28403,34.2060965,-77.8938002,9107943033.0,75,61560.0,4.44,B-,B,Completed,,,,2012-01-01 00:00:00,0.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=126&PropertyID=84,371290106004000,37129010600
1838,127_1129895,127,Columbus GA,11.0,Wynnton,Muscogee,Boxwood Place,,1775 Boxwood Place,Columbus,GA,31906,32.478909,-84.939429,,80,0.0,,,C+,Planned,2020-10-29,,,,,,,,,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=1129895,132150020001000,13215002000
1839,127_115,127,Columbus GA,19.0,Opelika,Lee,Tree Tops,,2908 Birmingham Hwy,Opelika,AL,36801,32.64496,-85.42022,3347457322.0,72,70510.0,6.53,B-,C+,Completed,,,,1991-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,789.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=115,010810411041000,01081041104
1840,127_1153511,127,Columbus GA,1.0,Columbus - North Central,Muscogee,Rose Hill,,435 21st Street,Columbus,GA,31904,32.484642,-84.985381,,85,0.0,,,C,Planned,2021-05-05,,,,,,,,,,,1.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=1153511,132150111002013,13215011100
1841,127_118,127,Columbus GA,4.0,Phenix City,Russell,Sumbry Hill,,851 25th Avenue,Phenix City,AL,36869,32.4615803,-85.027607,3342910011.0,88,96728.0,9.96,C+,C,Completed,,,,2008-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=118,011130306021019,01113030602
1842,127_1180046,127,Columbus GA,7.0,Windsor Park,Muscogee,Warm Springs Senior Village,Warm Springs Road,4219 Warm Springs Road,Columbus,GA,31909,32.516681,-84.922145,,72,54800.0,5.44,,C+,Planned,2021-11-10,,,,,,N,P,,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=1180046,132150104022010,13215010402
1843,127_1184285,127,Columbus GA,1.0,Columbus - North Central,Muscogee,1516 High Uptown,1500 Block of Second Avenue,1516 2nd Avenue,Columbus,GA,31901,32.474965,-84.989911,,75,0.0,1.72,,C,Under Construction,2020-09-08,2021-03-05,,2021-12-31 00:00:00,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=1184285,132150016001045,13215001600
1844,127_135,127,Columbus GA,14.0,Radcliff,Muscogee,Farrfield Manor Senior,,419 Farr Road,Columbus,GA,31907,32.4412329,-84.925136,7066871842.0,75,41250.0,5.0,C,C,Completed,,,,2007-01-01 00:00:00,0.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=135,132150107042002,13215010704
1845,127_138,127,Columbus GA,20.0,Auburn,Lee,"Hub at Auburn Apartment Homes, The",,626 Shug Jordan Pkwy,Auburn,AL,36832,32.5936499,-85.505291,3348214400.0,94,115308.0,20.25,B+,B-,Completed,,,,1989-01-01 00:00:00,0.0,,A,N,N,N,,,,,1714.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=138,010810407001013,01081040700
1846,127_146,127,Columbus GA,4.0,Phenix City,Russell,Eagles Landing,,400 Martin Luther King Jr Pkwy North,Phenix City,AL,36869,32.450517,-85.016223,3343843783.0,80,70400.0,4.64,C,C,Completed,,,,1978-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,684.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=146,011130307003016,01113030700
1847,127_147,127,Columbus GA,20.0,Auburn,Lee,319 Bragg,,319 Bragg Avenue,Auburn,AL,36830,32.6108811,-85.4870522,3348266868.0,86,126362.0,5.42,A-,C+,Completed,,,,2014-01-01 00:00:00,0.0,,A,N,N,N,,,,,3246.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=147,010810409032013,01081040903
1848,127_160,127,Columbus GA,8.0,Williamsburg,Muscogee,Meadows,,6210 Flat Rock Road,Columbus,GA,31907,32.5347784,-84.8687314,7065691923.0,82,97090.0,7.58,B-,B-,Completed,,,,1984-01-01 00:00:00,0.0,,N,N,N,N,,,,92.7,1004.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=160,132150101091013,13215010109
1849,127_163,127,Columbus GA,1.0,Columbus - North Central,Muscogee,Gardenbrook,,3561 Hilton Avenue,Columbus,GA,31904,32.4976468,-84.9586982,7065969111.0,72,64616.0,3.84,C+,B-,Completed,,,,1963-01-01 00:00:00,0.0,,N,N,N,N,,,,97.2,776.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=163,132150009001015,13215000900
1850,127_165,127,Columbus GA,14.0,Radcliff,Muscogee,Bella Cove,Point East,613 Farr Road,Columbus,GA,31907,32.438147,-84.925168,7066873146.0,72,64008.0,6.0,C-,C,Completed,,,,1973-01-01 00:00:00,0.0,,N,N,N,N,,,,98.6,601.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=165,132150107042002,13215010704
1851,127_166,127,Columbus GA,1.0,Columbus - North Central,Muscogee,Heritage Place,,510 Broadway,Columbus,GA,31903,32.4557785,-84.9925629,7065968111.0,76,61200.0,1.37,C,C,Completed,,,,1968-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,883.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=166,132150111001048,13215011100
1852,127_167,127,Columbus GA,11.0,Wynnton,Muscogee,"Village on Cherokee, The",,3113 Cherokee Avenue,Columbus,GA,31901,32.4931202,-84.9641752,7063242112.0,84,73468.0,3.53,C+,C+,Completed,,,,1971-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,815.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=167,132150012001008,13215001200
1853,127_171,127,Columbus GA,1.0,Columbus - North Central,Muscogee,Northwood,,5000 Armour Road,Columbus,GA,31904,32.512824,-84.952731,7063234616.0,80,76272.0,3.8,B-,C+,Completed,,,,1976-01-01 00:00:00,0.0,,N,N,N,N,,,,98.8,735.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=171,132150002001020,13215000200
1854,127_180,127,Columbus GA,20.0,Auburn,Lee,Woodland Hills,,830 North Donahue Drive,Auburn,AL,36832,32.6220997,-85.4924507,3345018257.0,80,58200.0,4.34,C+,B-,Completed,,,,1979-01-01 00:00:00,0.0,,N,N,N,N,,,,98.8,652.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=180,010810409013006,01081040901
1855,127_182,127,Columbus GA,2.0,Columbus - South Central,Muscogee,Overlook Club,,100 Lockwood Court,Columbus,GA,31906,32.4646922,-84.962602,7063235699.0,73,66350.0,3.7,C,C+,Completed,,,,1964-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,656.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=182,132150023001010,13215002300
1856,127_187,127,Columbus GA,20.0,Auburn,Lee,Chateau,,560 North Gay Street,Auburn,AL,36830,32.616894,-85.479147,3348219192.0,72,67020.0,4.3,C-,C+,Completed,,,,1973-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,515.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=187,010810409031003,01081040903
1857,127_188,127,Columbus GA,22.0,Valley,Chambers,Ten Oaks Manor,,2900 19th Place,Valley,AL,36854,32.8485355,-85.1805047,3347683285.0,72,59040.0,6.5,C,C+,Completed,,,,1980-01-01 00:00:00,0.0,,N,N,N,N,,,,91.7,501.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=188,010179546001003,01017954600
1858,127_198,127,Columbus GA,1.0,Columbus - North Central,Muscogee,Eagle & Phenix,,1291 Front Avenue,Columbus,GA,31901,32.4703622,-84.9945954,7065713411.0,90,92707.0,3.3,A-,C,Completed,,,,2012-01-01 00:00:00,0.0,,N,N,N,N,,1.0,,98.9,1441.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=198,132150111001009,13215011100
1859,127_216,127,Columbus GA,19.0,Opelika,Lee,Pleasant Homes,,316 Pleasant Drive,Opelika,AL,36801,32.6394898,-85.3978203,3347417466.0,74,61720.0,6.94,C,C,Completed,,,,1961-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=216,010810413003008,01081041300
1860,127_22,127,Columbus GA,20.0,Auburn,Lee,Elm Court,,141 Wright Street,Auburn,AL,36830,32.608018,-85.483907,3348267720.0,84,40296.0,3.1,C,B-,Completed,,,,1940-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,683.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=22,010810408021001,01081040802
1861,127_221,127,Columbus GA,2.0,Columbus - South Central,Muscogee,E. J. Knight,,3811 Baker Plaza Drive,Columbus,GA,31903,32.431059,-84.9416619,7065712900.0,92,54020.0,11.25,C,C,Completed,,,,1941-01-01 00:00:00,0.0,,N,A,N,P,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=221,132150032001009,13215003200
1862,127_222,127,Columbus GA,20.0,Auburn,Lee,Williamsburg Place,,2037 South College Street,Auburn,AL,36832,32.5651147,-85.5003918,3348210747.0,80,52200.0,3.48,B-,C+,Completed,,,,2008-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,918.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=222,010810404014003,01081040401
1863,127_226,127,Columbus GA,14.0,Radcliff,Muscogee,Hannah Heights,,909 Farr Road,Columbus,GA,31907,32.4364453,-84.9250421,7066822060.0,90,87400.0,7.34,C+,C,Completed,,,,1973-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,627.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=226,132150107042002,13215010704
1864,127_35,127,Columbus GA,3.0,Columbus - South,Muscogee,Riverwalk Townhomes at Wedgefield Court,,2550 Wedgefield Court,Columbus,GA,31903,32.405574,-84.96892,7066895174.0,75,78010.0,9.45,C,C,Completed,,,,1966-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,770.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=35,132150115004010,13215011500
1865,127_367236,127,Columbus GA,4.0,Phenix City,Russell,Whitewater Village,,1609 5th Avenue,Phenix City,AL,36867,32.47635,-84.999693,3346649991.0,82,0.0,6.0,B-,C,Completed,2018-09-03,2019-01-01,2019-11-06,2019-12-12 00:00:00,0.0,,N,A,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=367236,011130302001008,01113030200
1866,127_393972,127,Columbus GA,7.0,Windsor Park,Muscogee,Highlands at Kayne Boulevard,Highlands Kayne Blvd,7697 Kayne Blvd,Columbus,GA,31909,32.555554,-84.941668,7066176800.0,80,0.0,2.88,,B-,Completed,2020-01-16,2020-03-10,2020-11-10,2021-04-21 00:00:00,0.0,,N,P,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=393972,132150102051004,13215010205
1867,127_45,127,Columbus GA,4.0,Phenix City,Russell,Brookwood Park,,2319 College Drive,Phenix City,AL,36869,32.4296999,-85.0263,3342983366.0,72,71191.0,7.27,B,C+,Completed,,,,1991-01-01 00:00:00,0.0,,N,N,N,N,,,,98.6,910.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=45,011130306011018,01113030601
1868,127_46,127,Columbus GA,20.0,Auburn,Lee,"Summit at Glenn, The",Cabana,516 East Glenn Avenue,Auburn,AL,36830,32.6085635,-85.4723633,3348873425.0,72,54680.0,3.35,C,B-,Completed,,,,1974-01-01 00:00:00,0.0,,N,N,N,N,,,,91.7,778.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=46,010810402011002,01081040201
1869,127_517,127,Columbus GA,1.0,Columbus - North Central,Muscogee,Waverly Terrace Senior,,2829 Peabody Avenue,Columbus,GA,31904,32.488917,-84.977908,7063230086.0,80,47786.0,2.78,C+,C,Completed,2014-01-01,2015-06-01,2016-09-13,2017-03-15 00:00:00,0.0,,N,A,N,A,,1.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=517,132150014002025,13215001400
1870,127_520,127,Columbus GA,4.0,Phenix City,Russell,Hidden Hills Trace,,2406 19th Avenue,Phenix City,AL,36867,32.484958,-85.02039,8185350862.0,84,,7.25,B-,C+,Completed,2017-09-18,2018-01-01,2019-01-15,2019-01-31 00:00:00,0.0,,N,A,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=520,011130304041030,01113030404
1871,127_522,127,Columbus GA,4.0,Phenix City,Russell,Bluegrass,,Lee County 307 & Pierce Road,Phenix City,AL,36867,32.509028,-85.05312,,72,0.0,,,C+,Prospective,,,,,0.0,,N,A,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=522,011130304021037,01113030402
1872,127_631585,127,Columbus GA,19.0,Opelika,Lee,Century Park,,1801 Century Blvd,Opelika,AL,36801,32.629786,-85.401485,3347568400.0,80,84760.0,6.39,B-,C+,Completed,,,,2003-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,958.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=631585,010810411011000,01081041101
1873,127_7,127,Columbus GA,12.0,Wesley Heights,Muscogee,Columbus Villas,,6016 Georgetown Drive,Columbus,GA,31907,32.46626,-84.889545,7065633404.0,88,74464.0,8.1,C-,C+,Completed,,,,1980-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=7,132150106082020,13215010608
1874,127_71,127,Columbus GA,2.0,Columbus - South Central,Muscogee,Liberty Garden Townhomes,,675 6th Avenue,Columbus,GA,31901,32.459574,-84.985557,7063238833.0,88,89600.0,6.26,C+,C,Completed,,,,1995-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=71,132150025001018,13215002500
1875,127_75,127,Columbus GA,20.0,Auburn,Lee,Shepherd's Cove,Edgewood Terrace,1330 Shug Jordan Pkwy,Auburn,AL,36832,32.617542,-85.506265,3348877706.0,72,72200.0,8.96,B-,C+,Completed,,,,1996-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=75,010810406024000,01081040602
1876,127_8,127,Columbus GA,2.0,Columbus - South Central,Muscogee,2000 Wynnton,,2000 Wynnton Road,Columbus,GA,31906,32.4676852,-84.9630419,7063273719.0,72,66504.0,3.23,C,C+,Completed,,,,1965-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=8,132150023001001,13215002300
1877,127_9,127,Columbus GA,2.0,Columbus - South Central,Muscogee,Renaissance Villa,,2701 Buena Vista Road,Columbus,GA,31906,32.459252,-84.950098,7063277796.0,72,55096.0,8.26,C,C,Completed,,,,1982-01-01 00:00:00,0.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=9,132150028001007,13215002800
1878,127_911349,127,Columbus GA,4.0,Phenix City,Russell,Liberty Hill,,1700 20th Avenue,Phenix City,AL,36867,32.477461,-85.022337,,72,0.0,8.95,,C+,Under Construction,2019-11-11,2021-01-14,,2022-12-31 00:00:00,,,,A,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=911349,011130305002024,01113030500
1879,127_943328,127,Columbus GA,2.0,Columbus - South Central,Muscogee,Brennan Place,,Brennan Road & St Marys Road,Columbus,GA,31906,32.453701,-84.942246,,72,0.0,,,C,Planned,2019-12-17,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=127&PropertyID=943328,132150029022000,13215002902
1880,137_105,137,Macon,5.0,Franklinton,Bibb,Jefferson,,3068 Jeffersonville Road,Macon,GA,31217,32.843144,-83.569036,4787437547.0,88,89200.0,12.0,C+,C+,Completed,,,,1979-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=105,130210133021000,13021013302
1881,137_106,137,Macon,9.0,East Macon,Bibb,River Bend,,3645 Mercer University Drive,Macon,GA,31204,32.823287,-83.6963789,4782596982.0,72,71772.0,7.16,C+,B-,Completed,,,,1973-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,710.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=106,130210132011003,13021013201
1882,137_108,137,Macon,2.0,North Macon,Bibb,Riverside Gardens,,575 Baxter Avenue,Macon,GA,31201,32.850967,-83.643667,4787430467.0,75,70982.0,14.8,C+,C+,Completed,,,,1983-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=108,130210101002000,13021010100
1883,137_111,137,Macon,24.0,Perry,Houston,Mulberry - Winslow Place,,200 Bristol Street,Perry,GA,31069,32.476494,-83.728677,4782182875.0,88,81512.0,7.27,B,B-,Completed,,,,1988-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,931.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=111,131530212053001,13153021205
1884,137_1154016,137,Macon,6.0,West Macon,Bibb,Macon Lower Walnut Housing,,SWC 7th Street & Walnut Street,Macon,GA,31201,32.833824,-83.619173,,82,0.0,,,C,Planned,2020-11-17,,,,,,,A,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=1154016,130210139003018,13021013900
1885,137_1154392,137,Macon,19.0,North Warner Robins,Houston,Gateway Pointe Phase II,Gateway Pointe Apartment Homes Phase II,1000 South Armed Forces Blvd,Warner Robins,GA,31088,32.602381,-83.595625,4788885966.0,90,0.0,,,C+,Under Construction,,2020-12-22,2021-07-28,2022-01-31 00:00:00,,,,P,P,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=1154392,131530207002014,13153020700
1886,137_120,137,Macon,29.0,Central Warner Robins,Houston,Shadowood Apartment Homes,,200 Engracia Drive,Warner Robins,GA,31088,32.594774,-83.666996,4783289115.0,80,77248.0,6.78,B-,B-,Completed,,,,1984-01-01 00:00:00,0.0,,N,N,N,N,,,,96.3,862.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=120,131530211164015,13153021116
1887,137_121,137,Macon,19.0,North Warner Robins,Houston,Stonehenge,,613 Greenbriar Road,Warner Robins,GA,31093,32.639834,-83.639047,4782362768.0,71,47775.0,5.95,C+,C+,Completed,,,,1976-01-01 00:00:00,0.0,,N,N,N,N,,,,93.0,697.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=121,131530201101007,13153020110
1888,137_129,137,Macon,14.0,Wimbish Hills,Bibb,Vineville North,,3576 Vineville Avenue,Macon,GA,31204,32.8579311,-83.6841504,4784442774.0,80,66000.0,4.8,C+,B-,Completed,,,,1963-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,587.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=129,130210118003029,13021011800
1889,137_131,137,Macon,15.0,Arkwright,Bibb,Ashton Hills,,925 Tolliver Place,Macon,GA,31210,32.9051637,-83.7049599,4784748890.0,80,61856.0,10.0,B,B,Completed,,,,2001-01-01 00:00:00,0.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=131,130210134074006,13021013407
1890,137_1314744,137,Macon,27.0,Centerville,Houston,Abbington at Galleria Mall Phase II,,2922 Watson Blvd,Centerville,GA,31028,32.622584,-83.686827,,80,0.0,,,B+,Prospective,,,,,,,,A,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=1314744,131530201122000,13153020112
1891,137_132,137,Macon,9.0,East Macon,Bibb,Windy Hill Manor,,4151 Log Cabin Drive,Macon,GA,31204,32.830375,-83.708611,4784759948.0,94,53540.0,6.77,C+,C+,Completed,,,,1971-01-01 00:00:00,0.0,,N,N,N,N,,,,95.7,757.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=132,130210132014021,13021013201
1892,137_136,137,Macon,3.0,Shirley Hills,Bibb,Pine Ridge,Grayshire,1968 Clinton Road,Macon,GA,31211,32.870558,-83.614096,4787411933.0,83,80559.0,4.98,C+,C+,Completed,,,,1969-01-01 00:00:00,0.0,,N,N,N,N,,,,85.5,746.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=136,130210110021009,13021011002
1893,137_144,137,Macon,2.0,North Macon,Bibb,Mounts Homes,,1325 Woodliff Street,Macon,GA,31201,32.845387,-83.639445,4787525008.0,86,69600.0,9.79,C-,C,Completed,,,,1964-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=144,130210101001006,13021010100
1894,137_149,137,Macon,9.0,East Macon,Bibb,Autumn Trace,,1745 Rocky Creek Road,Macon,GA,31206,32.787016,-83.676864,4787887621.0,72,72298.0,5.93,B-,C+,Completed,,,,1980-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=149,130210131022002,13021013102
1895,137_152,137,Macon,3.0,Shirley Hills,Bibb,Glenwood Village,,1420 Gray Hwy,Macon,GA,31211,32.8653059,-83.613699,4788450792.0,80,40968.0,5.93,C,C+,Completed,,,,1987-01-01 00:00:00,0.0,,N,N,N,N,,,,93.8,714.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=152,130210110014000,13021011001
1896,137_153,137,Macon,14.0,Wimbish Hills,Bibb,Forest Village,,1481 Forest Hill Road,Macon,GA,31210,32.8971002,-83.700436,4788453003.0,83,51552.0,6.76,C,B-,Completed,,,,1983-01-01 00:00:00,0.0,,N,N,N,N,,,,97.6,806.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=153,130210121021003,13021012102
1897,137_16,137,Macon,15.0,Arkwright,Bibb,Lofts at Bass,,5437 Bowman Road,Macon,GA,31210,32.924517,-83.734027,4786217111.0,78,82971.0,6.91,A,A,Completed,,,,2015-01-01 00:00:00,1.0,"Includes 21,536 Square Feet of Retail",N,N,N,N,,,,94.9,1590.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=16,130210134082002,13021013408
1898,137_169,137,Macon,9.0,East Macon,Bibb,Chambers Cove,,204 Chambers Cove Drive,Macon,GA,31206,32.80415,-83.718107,4787846146.0,72,61600.0,7.58,C+,C+,Completed,,,,1983-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,699.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=169,130210131012001,13021013101
1899,137_171,137,Macon,1.0,Central Macon,Bibb,Baltic Park,,860 Hightower Road,Macon,GA,31206,32.809626,-83.652888,4787883514.0,82,74500.0,12.86,B-,C,Completed,,,,2002-01-01 00:00:00,0.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=171,130210127002006,13021012700
1900,137_189,137,Macon,19.0,North Warner Robins,Houston,Huntington Crest,,75 Martin Luther King Jr Blvd,Warner Robins,GA,31088,32.60739,-83.60767,4789298988.0,72,132508.0,64.49,B,C+,Completed,,,,2001-01-01 00:00:00,0.0,,N,N,N,N,,,,94.4,1170.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=189,131530208001007,13153020800
1901,137_19,137,Macon,2.0,North Macon,Bibb,"Massee, The",,347 College Street,Macon,GA,31201,32.8423085,-83.6382161,4787467693.0,74,41745.0,1.8,C+,C+,Completed,,,,1/1/1880 12:00:00 AM,0.0,,N,N,N,N,,,,94.6,803.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=19,130210108002025,13021010800
1902,137_197,137,Macon,29.0,Central Warner Robins,Houston,Austin Pointe,,115 Austin Avenue,Warner Robins,GA,31093,32.613527,-83.657174,4789227935.0,72,74000.0,6.85,B,C+,Completed,,,,2000-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=197,131530210012002,13153021001
1903,137_26,137,Macon,24.0,Perry,Houston,Kings Villas,,1980 Kings Chapel Road,Perry,GA,31069,32.466473,-83.709282,4789871494.0,90,71820.0,9.0,C+,B-,Completed,,,,1980-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=26,131530214013004,13153021401
1904,137_36,137,Macon,19.0,North Warner Robins,Houston,Foxwood Townhome,,1436 Watson Blvd,Warner Robins,GA,31093,32.619929,-83.623941,4789291984.0,74,77256.0,3.6,C+,B-,Completed,,,,1970-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,765.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=137&PropertyID=36,131530209003019,13153020900
